10161,26125,4,3,10,0,2,Mercurial Gauntlets
10162,26130,4,3,7,0,2,Mercurial Legguards
10163,23490,4,3,3,0,2,Mercurial Pauldrons
10164,27407,4,4,5,0,2,Templar Chestplate
10165,29014,4,4,10,0,2,Templar Gauntlets
10166,27411,4,4,6,0,2,Templar Girdle
10167,27405,4,4,8,0,2,Templar Boots
10168,27408,4,4,1,0,2,Templar Crown
10169,27413,4,4,7,0,2,Templar Legplates
10170,27414,4,4,3,0,2,Templar Pauldrons
10171,27406,4,4,9,0,2,Templar Bracers
10172,28109,4,1,3,0,2,Mystical Mantle
10173,28082,4,1,9,0,2,Mystical Bracers
10174,23136,4,1,16,0,2,Mystical Cape
10175,28853,4,1,1,0,2,Mystical Headwrap
10176,28083,4,1,10,0,2,Mystical Gloves
10177,28084,4,1,7,0,2,Mystical Leggings
10178,28112,4,1,20,0,2,Mystical Robe
10179,28080,4,1,8,0,2,Mystical Boots
10180,28079,4,1,6,0,2,Mystical Belt
10181,28078,4,1,5,0,2,Mystical Armor
10182,19002,4,2,5,0,2,Swashbuckler's Breastplate
10183,6762,4,2,8,0,2,Swashbuckler's Boots
10184,4382,4,2,9,0,2,Swashbuckler's Bracers
10185,23042,4,1,16,0,2,Swashbuckler's Cape
10186,19005,4,2,10,0,2,Swashbuckler's Gloves
10187,27809,4,2,1,0,2,Swashbuckler's Eyepatch
10188,17137,4,2,7,0,2,Swashbuckler's Leggings
10189,19008,4,2,3,0,2,Swashbuckler's Shoulderpads
10190,19001,4,2,6,0,2,Swashbuckler's Belt
10191,26155,4,3,9,0,2,Crusader's Armguards
10192,26160,4,3,8,0,2,Crusader's Boots
10193,26156,4,3,5,0,2,Crusader's Armor
10194,26173,4,1,16,0,2,Crusader's Cloak
10195,26176,4,6,14,28,2,Crusader's Shield
10196,26162,4,3,10,0,2,Crusader's Gauntlets
10197,26158,4,3,6,0,2,Crusader's Belt
10198,26172,4,3,1,0,2,Crusader's Helm
10199,26163,4,3,7,0,2,Crusader's Leggings
10200,26164,4,3,3,0,2,Crusader's Pauldrons
10201,27400,4,4,8,0,2,Overlord's Greaves
10202,27402,4,4,9,0,2,Overlord's Vambraces
10203,27397,4,4,5,0,2,Overlord's Chestplate
10204,27388,4,6,14,28,2,Heavy Lamellar Shield
10205,27398,4,4,10,0,2,Overlord's Gauntlets
10206,27399,4,4,6,0,2,Overlord's Girdle
10207,27404,4,4,1,0,2,Overlord's Crown
10208,27401,4,4,7,0,2,Overlord's Legplates
10209,27403,4,4,3,0,2,Overlord's Spaulders
10210,27867,4,1,3,0,2,Elegant Mantle
10211,24291,4,1,8,0,2,Elegant Boots
10212,15214,4,1,16,0,2,Elegant Cloak
10213,27870,4,1,9,0,2,Elegant Bracers
10214,27868,4,1,10,0,2,Elegant Gloves
10215,28992,4,1,20,0,2,Elegant Robes
10216,27842,4,1,6,0,2,Elegant Belt
10217,25198,4,1,7,0,2,Elegant Leggings
10218,27866,4,1,5,0,2,Elegant Tunic
10219,28851,4,1,1,0,2,Elegant Circlet
10220,18977,4,2,5,0,2,Nightshade Tunic
10221,18980,4,2,6,0,2,Nightshade Girdle
10222,18979,4,2,8,0,2,Nightshade Boots
10223,18978,4,2,9,0,2,Nightshade Armguards
10224,23048,4,1,16,0,2,Nightshade Cloak
10225,18981,4,2,10,0,2,Nightshade Gloves
10226,18985,4,2,1,0,2,Nightshade Helmet
10227,18982,4,2,7,0,2,Nightshade Leggings
10228,18983,4,2,3,0,2,Nightshade Spaulders
10229,26265,4,3,9,0,2,Engraved Bracers
10230,26267,4,3,5,0,2,Engraved Breastplate
10231,26278,4,1,16,0,2,Engraved Cape
10232,26269,4,3,10,0,2,Engraved Gauntlets
10233,26270,4,3,6,0,2,Engraved Girdle
10234,26264,4,3,8,0,2,Engraved Boots
10235,26274,4,3,1,0,2,Engraved Helm
10236,26272,4,3,7,0,2,Engraved Leggings
10237,26273,4,3,3,0,2,Engraved Pauldrons
10238,27380,4,4,8,0,2,Heavy Lamellar Boots
10239,27385,4,4,9,0,2,Heavy Lamellar Vambraces
10240,27384,4,4,5,0,2,Heavy Lamellar Chestpiece
10241,27387,4,4,1,0,2,Heavy Lamellar Helm
10242,27381,4,4,10,0,2,Heavy Lamellar Gauntlets
10243,27382,4,4,6,0,2,Heavy Lamellar Girdle
10244,27383,4,4,7,0,2,Heavy Lamellar Leggings
10245,27386,4,4,3,0,2,Heavy Lamellar Pauldrons
10246,27821,4,1,5,0,2,Master's Vest
10247,4272,4,1,8,0,2,Master's Boots
10248,16892,4,1,9,0,2,Master's Bracers
10249,26126,4,1,16,0,2,Master's Cloak
10250,27824,4,1,1,0,2,Master's Hat
10251,16642,4,1,10,0,2,Master's Gloves
10252,27822,4,1,7,0,2,Master's Leggings
10253,27823,4,1,3,0,2,Master's Mantle
10254,28479,4,1,20,0,2,Master's Robe
10255,27830,4,1,6,0,2,Master's Belt
10256,27847,4,2,9,0,2,Adventurer's Bracers
10257,27844,4,2,8,0,2,Adventurer's Boots
10258,27850,4,1,16,0,2,Adventurer's Cape
10259,27846,4,2,6,0,2,Adventurer's Belt
10260,27845,4,2,10,0,2,Adventurer's Gloves
10261,29051,4,2,1,0,2,Adventurer's Bandana
10262,27843,4,2,7,0,2,Adventurer's Legguards
10263,27849,4,2,3,0,2,Adventurer's Shoulders
10264,8664,4,2,5,0,2,Adventurer's Tunic
10265,26239,4,3,9,0,2,Masterwork Bracers
10266,26241,4,3,5,0,2,Masterwork Breastplate
10267,26259,4,1,16,0,2,Masterwork Cape
10268,26244,4,3,10,0,2,Masterwork Gauntlets
10269,26245,4,3,6,0,2,Masterwork Girdle
10270,26237,4,3,8,0,2,Masterwork Boots
10271,27806,4,6,14,28,2,Masterwork Shield
10272,27804,4,3,1,0,2,Masterwork Circlet
10273,26248,4,3,7,0,2,Masterwork Legplates
10274,27805,4,3,3,0,2,Masterwork Pauldrons
10275,27416,4,4,5,0,2,Emerald Breastplate
10276,27419,4,4,8,0,2,Emerald Sabatons
10277,29003,4,4,10,0,2,Emerald Gauntlets
10278,27418,4,4,6,0,2,Emerald Girdle
10279,27423,4,4,1,0,2,Emerald Helm
10280,13206,4,4,7,0,2,Emerald Legplates
10281,27422,4,4,3,0,2,Emerald Pauldrons
10282,27420,4,4,9,0,2,Emerald Vambraces
10287,16470,4,1,3,0,2,Greenweave Mantle
10288,18976,4,1,1,0,2,Sage's Circlet
10289,27862,4,1,1,0,2,Durable Hat
10328,19049,4,3,5,0,3,Scarlet Chestpiece
10329,27951,4,3,6,0,2,Scarlet Belt
10330,3519,4,3,7,0,3,Scarlet Leggings
10331,15816,4,3,10,0,2,Scarlet Gauntlets
10332,28383,4,3,8,0,3,Scarlet Boots
10333,28382,4,3,9,0,2,Scarlet Wristguards
10358,28156,4,3,9,0,2,Duracin Bracers
10359,19917,4,1,8,0,2,Everlast Boots
10362,20910,4,6,14,28,2,Ornate Shield
10363,26283,4,6,14,28,2,Engraved Wall
10364,27415,4,6,14,28,2,Templar Shield
10365,27803,4,6,14,28,2,Emerald Shield
10366,20831,4,6,14,28,2,Demon Guard
10367,20971,4,6,14,28,2,Hyperion Shield
10368,26351,4,4,5,0,2,Imbued Plate Armor
10369,26352,4,4,10,0,2,Imbued Plate Gauntlets
10370,26353,4,4,6,0,2,Imbued Plate Girdle
10371,26354,4,4,8,0,2,Imbued Plate Greaves
10372,26365,4,4,1,0,2,Imbued Plate Helmet
10373,26355,4,4,7,0,2,Imbued Plate Leggings
10374,26364,4,4,3,0,2,Imbued Plate Pauldrons
10375,26363,4,4,9,0,2,Imbued Plate Vambraces
10376,26333,4,4,8,0,2,Commander's Boots
10377,26362,4,4,9,0,2,Commander's Vambraces
10378,26332,4,4,5,0,2,Commander's Armor
10379,27749,4,4,1,0,2,Commander's Helm
10380,26334,4,4,10,0,2,Commander's Gauntlets
10381,26335,4,4,6,0,2,Commander's Girdle
10382,26336,4,4,7,0,2,Commander's Leggings
10383,26337,4,4,3,0,2,Commander's Pauldrons
10384,19844,4,4,5,0,2,Hyperion Armor
10385,26341,4,4,8,0,2,Hyperion Greaves
10386,26339,4,4,10,0,2,Hyperion Gauntlets
10387,26340,4,4,6,0,2,Hyperion Girdle
10388,26257,4,4,1,0,2,Hyperion Helm
10389,19843,4,4,7,0,2,Hyperion Legplates
10390,26342,4,4,3,0,2,Hyperion Pauldrons
10391,26360,4,4,9,0,2,Hyperion Vambraces
10399,9123,4,2,5,0,3,Blackened Defias Armor
10400,27947,4,2,7,0,2,Blackened Defias Leggings
10401,27946,4,2,10,0,2,Blackened Defias Gloves
10402,21903,4,2,8,0,2,Blackened Defias Boots
10403,14389,4,2,6,0,2,Blackened Defias Belt
10404,27854,4,1,6,0,2,Durable Belt
10405,17195,4,2,3,0,1,Bandit Shoulders
10406,28173,4,2,1,0,2,Scaled Leather Headband
10407,25777,4,3,3,0,1,Raider's Shoulderpads
10408,27774,4,3,1,0,2,Banded Helm
10409,27771,4,3,8,0,2,Banded Boots
10410,28385,4,2,7,0,3,Leggings of the Fang
10411,27949,4,2,8,0,2,Footpads of the Fang
10412,28384,4,2,6,0,2,Belt of the Fang
10413,19125,4,2,10,0,2,Gloves of the Fang
10421,977,4,3,5,0,1,Rough Copper Vest
10423,19201,4,3,7,0,2,Silvered Bronze Leggings
10461,19314,4,1,9,0,2,Shadowy Bracers
10462,19313,4,1,6,0,2,Shadowy Belt
10499,19397,4,1,1,0,2,Bright-Eye Goggles
10500,19399,4,1,1,0,2,Fire Goggles
10501,19402,4,1,1,0,2,Catseye Ultra Goggles
10502,19409,4,1,1,0,2,Spellpower Goggles Xtreme
10503,22423,4,1,1,0,2,Rose Colored Goggles
10504,19563,4,1,1,0,3,Green Lens
10506,23161,4,1,1,0,2,Deepdive Helmet
10508,18298,2,3,26,0,2,Mithril Blunderbuss
10510,20744,2,3,26,0,2,Mithril Heavy-bore Rifle
10515,19461,4,0,17,0,1,Torch of Retribution
10518,23129,4,1,16,0,2,Parachute Cloak
10542,20813,4,3,1,0,2,Goblin Mining Helmet
10543,20814,4,1,1,0,2,Goblin Construction Helmet
10544,19782,2,4,21,32,1,Thistlewood Maul
10545,22420,4,1,1,0,2,Gnomish Goggles
10547,6472,2,15,13,32,1,Camping Knife
10549,19951,4,1,7,0,2,Rancher's Trousers
10550,19994,4,1,10,0,1,Wooly Mittens
10553,19919,4,1,5,0,2,Foreman Vest
10554,19918,4,1,7,0,2,Foreman Pants
10567,20649,2,2,15,0,3,Quillshooter
10570,28796,2,1,17,26,3,Manslayer
10571,19501,2,4,13,32,3,Ebony Boneclub
10572,28747,2,19,26,0,3,Freezing Shard
10573,20149,2,8,17,26,3,Boneslasher
10574,19903,4,1,1,0,3,Corpseshroud
10578,19993,4,1,8,0,3,Thoughtcast Boots
10581,19506,4,1,5,0,3,Death's Head Vestment
10582,28654,4,2,8,0,3,Briar Tredders
10583,28808,4,2,5,0,3,Quillward Harness
10584,28685,4,3,10,0,3,Stormgale Fists
10588,23166,4,1,1,0,2,Goblin Rocket Helmet
10623,18391,2,0,21,32,3,Winter's Bite
10624,25604,2,2,15,0,3,Stinging Bow
10625,20315,2,15,13,32,3,Stealthblade
10626,19617,2,5,17,26,3,Ragehammer
10627,20259,2,10,17,30,3,Bludgeon of the Grinning Dog
10628,20189,2,8,17,26,3,Deathblow
10629,19950,4,1,8,0,3,Mistwalker Boots
10630,22928,4,1,1,0,3,Soulcatcher Halo
10631,28800,4,3,10,0,3,Murkwater Gauntlets
10632,28711,4,3,9,0,3,Slimescale Bracers
10633,19900,4,4,7,0,3,Silvershell Leggings
10635,28230,4,3,7,0,1,Painted Chain Leggings
10636,12415,4,2,10,0,1,Nomadic Gloves
10637,14152,4,1,10,0,2,Brewer's Gloves
10638,28209,4,1,16,0,2,Long Draping Cape
10652,22213,2,1,17,26,2,Will of the Mountain Giant
10653,9174,4,2,8,0,2,Trailblazer Boots
10654,19949,4,1,10,0,2,Jutebraid Gloves
10655,20210,4,1,7,0,1,Sedgeweed Britches
10656,28069,4,3,5,0,1,Barkmail Vest
10657,19991,4,1,3,0,2,Talbar Mantle
10658,28238,4,3,8,0,2,Quagmire Galoshes
10686,20820,4,6,14,28,2,Aegis of Battle
10696,22229,2,7,21,32,2,Enchanted Azsharite Felbane Sword
10697,20570,2,15,13,32,2,Enchanted Azsharite Felbane Dagger
10698,20275,2,10,17,30,2,Enchanted Azsharite Felbane Staff
10700,18832,4,1,8,0,2,Encarmine Boots
10701,28263,4,3,8,0,2,Boots of Zua'tec
10702,28273,4,2,8,0,2,Enormous Ogre Boots
10703,20297,2,15,13,32,2,Fiendish Skiv
10704,28267,2,19,26,0,2,Chillnail Splinter
10705,19915,4,1,9,0,2,Firwillow Wristbands
10706,28336,4,3,6,0,2,Nightscale Girdle
10707,19742,4,4,8,0,2,Steelsmith Greaves
10708,19786,4,0,23,0,2,Skullspell Orb
10709,28291,4,0,23,0,2,Pyrestone Orb
10721,14832,4,2,6,0,2,Gnomish Harm Prevention Belt
10724,19665,4,1,8,0,2,Gnomish Rocket Boots
10726,19667,4,1,1,0,2,Gnomish Mind Control Cap
10740,28310,4,4,7,0,2,Centurion Legplates
10741,42881,4,2,1,0,2,Lordrec Helmet
10742,19710,4,1,7,0,2,Dragonflight Leggings
10743,28143,4,3,1,0,2,Drakefire Headguard
10744,19130,2,0,21,32,2,Axe of the Ebon Drake
10745,28330,4,2,3,0,2,Kaylari Shoulders
10746,28343,4,4,9,0,2,Runesteel Vambraces
10747,19992,4,1,6,0,2,Teacher's Sash
10748,4385,4,2,8,0,2,Wanderlust Boots
10749,19728,4,4,1,0,3,Avenguard Helm
10750,20569,2,15,13,32,3,Lifeforce Dirk
10751,19920,4,1,1,0,3,Gemburst Circlet
10758,19779,2,8,17,26,3,X'caliboar
10760,28683,4,2,10,0,2,Swine Fists
10761,20572,2,15,13,32,3,Coldrage Dagger
10762,19953,4,1,20,0,3,Robes of the Lich
10763,28783,4,4,1,0,3,Icemetal Barbute
10764,28710,4,3,5,0,3,Deathchill Armor
10765,28688,4,2,10,0,2,Bonefingers
10766,21027,2,19,26,0,3,Plaguerot Sprig
10767,20974,4,6,14,28,3,Savage Boar's Guard
10768,28684,4,3,6,0,3,Boar Champion's Belt
10770,19786,4,0,23,0,3,Mordresh's Lifeless Skull
10771,19910,4,1,6,0,3,Deathmage Sash
10772,8466,2,0,13,32,2,Glutton's Cleaver
10774,28744,4,2,3,0,3,Fleshhide Shoulders
10775,28694,4,4,5,0,3,Carapace of Tuten'kash
10776,22994,4,1,16,0,3,Silky Spider Cape
10777,28595,4,2,10,0,3,Arachnid Gloves
10781,18470,4,2,5,0,2,Hakkari Breastplate
10782,19930,4,1,1,0,2,Hakkari Shroud
10783,19995,4,2,3,0,3,Atal'ai Spaulders
10784,19793,4,3,5,0,3,Atal'ai Breastplate
10785,14776,4,2,7,0,2,Atal'ai Leggings
10786,19794,4,3,8,0,2,Atal'ai Boots
10787,19796,4,1,10,0,3,Atal'ai Gloves
10788,19996,4,4,6,0,2,Atal'ai Girdle
10796,21602,4,0,23,0,3,Drakestone
10797,20030,2,7,13,32,3,Firebreather
10798,28640,4,4,6,0,3,Atal'alarion's Tusk Ring
10799,22242,2,6,17,26,3,Headspike
10800,19806,4,2,9,0,3,Darkwater Bracers
10801,19912,4,2,8,0,3,Slitherscale Boots
10802,18968,4,1,16,0,2,Wingveil Cloak
10803,20035,2,7,21,32,2,Blade of the Wretched
10804,19892,2,4,13,32,2,Fist of the Damned
10805,19127,2,0,21,32,2,Eater of the Dead
10806,19810,4,1,5,0,3,Vestments of the Atal'ai Prophet
10807,19812,4,1,7,0,3,Kilt of the Atal'ai Prophet
10808,19813,4,1,10,0,3,Gloves of the Atal'ai Prophet
10820,19932,4,1,6,0,2,Jackseed Belt
10821,28298,4,1,16,0,2,Sower's Cloak
10823,20086,2,7,13,32,3,Vanquisher's Sword
10826,20293,2,10,17,30,2,Staff of Lore
10827,28205,4,2,5,0,2,Surveyor's Tunic
10828,20273,2,15,13,32,3,Dire Nail
10833,19838,4,3,1,0,3,Horns of Eranikus
10835,19840,4,6,14,28,3,Crest of Supremacy
10836,20788,2,19,26,0,3,Rod of Corrosion
10837,19841,2,0,21,32,3,Tooth of Eranikus
10838,19869,2,4,21,32,3,Might of Hakkar
10842,22427,4,2,7,0,3,Windscale Sarong
10843,22995,4,1,16,0,3,Featherskin Cape
10844,20258,2,10,17,30,3,Spire of Hakkar
10845,19893,4,4,5,0,3,Warrior's Embrace
10846,19898,4,3,8,0,3,Bloodshot Greaves
10847,20571,2,7,13,32,4,Dragon's Call
10919,20476,4,1,10,0,2,Apothecary Gloves
11086,20031,2,7,21,32,3,Jang'thraze the Protector
11120,28262,2,4,21,32,2,Belgrom's Hammer
11121,20094,2,7,21,32,2,Darkwater Talwar
11123,14590,4,1,7,0,3,Rainstrider Leggings
11124,28196,4,3,1,0,3,Helm of Exile
11170,21373,4,0,23,0,1,Deprecated Silver Totem of Aquementas
11187,25939,4,1,9,0,1,Stemleaf Bracers
11189,28178,4,1,20,0,1,Woodland Robes
11190,28188,4,1,10,0,1,Viny Gloves
11191,28167,4,1,8,0,1,Farmer's Boots
11192,4685,4,1,10,0,1,Outfitter Gloves
11193,19002,4,2,5,0,2,Blazewind Breastplate
11194,28237,4,3,5,0,2,Prismscale Hauberk
11195,28185,4,4,5,0,2,Warforged Chestplate
11229,28306,4,3,6,0,2,Brightscale Girdle
11262,28337,4,0,23,0,3,Orb of Lorica
11263,25077,2,19,26,0,3,Nether Force Wand
11265,28629,2,5,17,26,2,Cragwood Maul
11287,21096,2,19,26,0,2,Lesser Magic Wand
11288,21097,2,19,26,0,2,Greater Magic Wand
11289,21098,2,19,26,0,2,Lesser Mystic Wand
11290,21101,2,19,26,0,2,Greater Mystic Wand
11303,8104,2,2,15,0,2,Fine Shortbow
11304,20550,2,2,15,0,2,Fine Longbow
11305,21111,2,2,15,0,2,Dense Shortbow
11306,20713,2,2,15,0,2,Sturdy Recurve
11307,21112,2,2,15,0,2,Massive Longbow
11308,21113,2,2,15,0,2,Sylvan Shortbow
11310,5116,4,1,3,0,3,Flameseer Mantle
11311,28731,4,1,16,0,2,Emberscale Cape
11362,21329,2,11,18,0,0,Medium Quiver
11364,21338,4,0,19,0,1,Tabard of Stormwind
11411,6569,2,4,21,32,0,Large Bear Bone
11469,14601,4,1,9,0,2,Bloodband Bracers
11475,28181,4,1,16,0,1,Wine-stained Cloak
11502,28217,4,2,3,0,2,Loreskin Shoulders
11508,22034,4,1,8,0,1,Gamemaster's Slippers
11522,21608,4,0,23,0,1,Silver Totem of Aquementas
11603,23270,2,13,21,32,3,Vilerend Slicer
11604,21580,4,4,5,0,3,Dark Iron Plate
11605,21574,4,4,3,0,2,Dark Iron Shoulders
11606,21577,4,3,5,0,2,Dark Iron Mail
11607,22218,2,1,17,26,3,Dark Iron Sunderer
11608,25046,2,5,17,26,3,Dark Iron Pulverizer
11623,26137,4,1,16,0,3,Spritecaster Cape
11624,28788,4,1,3,0,3,Kentic Amice
11625,21595,4,0,23,0,3,Enthralled Sphere
11626,26278,4,1,16,0,3,Blackveil Cape
11627,28658,4,3,8,0,3,Fleetfoot Greaves
11628,28780,2,2,15,0,3,Houndmaster's Bow
11629,28781,2,3,26,0,3,Houndmaster's Rifle
11631,21613,4,6,14,28,3,Stoneshell Guard
11632,28725,4,4,3,0,3,Earthslag Shoulders
11633,21898,4,4,5,0,3,Spiderfang Carapace
11634,28741,4,1,10,0,3,Silkweb Gloves
11635,28779,2,15,13,32,3,Hookfang Shanker
11662,28642,4,1,6,0,3,Ban'thok Sash
11665,17263,4,2,10,0,3,Ogreseer Fists
11675,18979,4,2,8,0,3,Shadefiend Boots
11677,28381,4,1,16,0,3,Graverot Cape
11678,21578,4,4,5,0,3,Carapace of Anub'shiah
11679,28820,4,3,9,0,3,Rubicund Armguards
11684,23618,2,4,21,32,4,Ironfoe
11685,28704,4,2,3,0,3,Splinthide Shoulders
11686,28763,4,2,6,0,3,Girdle of Beastial Fury
11702,28765,2,0,21,32,3,Grizzle's Skinner
11703,28686,4,4,6,0,3,Stonewall Girdle
11722,28721,4,3,3,0,3,Dregmetal Spaulders
11726,28724,4,3,5,0,4,Savage Gladiator Chain
11728,21694,4,3,7,0,3,Savage Gladiator Leggings
11729,28826,4,3,1,0,3,Savage Gladiator Helm
11730,28723,4,3,10,0,3,Savage Gladiator Grips
11731,28666,4,3,8,0,3,Savage Gladiator Greaves
11735,21701,4,2,1,0,3,Ragefury Eyepatch
11743,21714,2,13,13,32,2,Rockfist
11744,21715,2,13,13,32,3,Bloodfist
11745,28740,4,4,10,0,3,Fists of Phalanx
11746,21717,4,4,1,0,3,Golem Skull Helm
11747,21719,4,2,20,0,3,Flamestrider Robes
11748,28807,2,19,26,0,3,Pyric Caduceus
11749,28722,4,3,7,0,3,Searingscale Leggings
11750,21723,2,10,17,30,3,Kindling Stave
11764,21753,4,2,9,0,3,Cinderhide Armsplints
11765,28806,4,3,9,0,3,Pyremail Wristguards
11766,21755,4,1,9,0,3,Flameweave Cuffs
11767,21754,4,4,9,0,3,Emberplate Armguards
11768,28785,4,1,9,0,2,Incendic Bracers
11782,21771,4,1,3,0,3,Boreal Mantle
11783,28696,4,3,6,0,3,Chillsteel Girdle
11784,21773,2,7,21,32,3,Arbiter's Blade
11785,18814,4,6,14,28,3,Rock Golem Bulwark
11786,21775,2,8,17,26,3,Stone of the Earth
11787,28669,4,4,8,0,3,Shalehusk Boots
11802,19843,4,4,7,0,3,Lavacrest Leggings
11803,21793,2,5,17,26,3,Force of Magma
11805,28821,2,4,21,32,3,Rubidium Hammer
11807,28825,4,1,6,0,3,Sash of the Burning Heart
11808,28268,4,1,1,0,4,Circle of Flame
11809,22031,2,6,17,26,3,Flame Wrath
11812,22997,4,1,16,0,3,Cape of the Fire Salamander
11814,21805,4,3,10,0,3,Molten Fists
11816,22212,2,1,17,26,3,Angerforge's Battle Axe
11817,21809,2,7,21,32,3,Lord General's Sword
11820,28819,4,3,5,0,3,Royal Decorated Armor
11821,28623,4,2,7,0,3,Warstrife Leggings
11822,28660,4,1,8,0,3,Omnicast Boots
11823,28728,4,2,7,0,3,Luminary Kilt
11839,21839,4,1,1,0,3,Chief Architect's Monocle
11840,21842,4,0,4,0,1,Master Builder's Shirt
11841,28720,4,1,7,0,3,Senior Designer's Pantaloons
11842,28792,4,3,3,0,3,Lead Surveyor's Mantle
11847,28071,4,1,16,0,1,Battered Cloak
11848,28170,4,1,6,0,1,Flax Belt
11849,9644,4,3,9,0,1,Rustmetal Bracers
11850,23128,4,1,16,0,1,Short Duskbat Cape
11851,28249,4,2,5,0,1,Scavenger Tunic
11852,19575,4,3,7,0,1,Roamer's Leggings
11853,28241,4,2,8,0,2,Rambling Boots
11854,28245,2,8,17,26,2,Samophlange Screwdriver
11855,7494,4,0,23,0,2,Tork Wrench
11856,28312,2,15,13,32,2,Ceremonial Elven Blade
11857,28345,2,10,17,30,2,Sanctimonial Rod
11858,28260,4,1,16,0,2,Battlehard Cape
11859,21853,4,0,23,0,2,Jademoon Orb
11860,28108,2,19,26,0,2,Charged Lightning Rod
11861,28171,4,3,6,0,2,Girdle of Reprisal
11863,21855,2,13,22,32,2,White Bone Shredder
11864,25632,2,6,17,26,2,White Bone Spear
11865,16766,4,1,8,0,2,Rancor Boots
11866,28219,4,2,6,0,3,Nagmara's Whipping Belt
11867,28332,4,3,10,0,2,Maddening Gauntlets
11870,28226,4,0,23,0,2,Oblivion Orb
11871,28253,4,2,3,0,2,Snarkshaw Spaulders
11872,28164,4,4,8,0,2,Eschewal Greaves
11873,28325,4,1,16,0,2,Ethereal Mist Cape
11874,28313,4,2,3,0,2,Clouddrift Mantle
11875,28305,4,1,9,0,2,Breezecloud Bracers
11876,28233,4,2,5,0,2,Plainstalker Tunic
11882,27770,4,3,7,0,2,Outrider Leggings
11884,14649,4,1,3,0,2,Moonlit Amice
11888,28342,4,1,10,0,2,Quintis' Research Gloves
11889,28304,4,4,3,0,2,Bark Iron Pauldrons
11902,22227,2,7,21,32,2,Linken's Sword of Mastery
11904,21936,4,0,23,0,2,Spirit of Aquementas
11906,28075,2,4,21,32,2,Beastsmasher
11907,28073,2,1,17,26,2,Beastslayer
11908,28063,4,1,8,0,2,Archaeologist's Quarry Boots
11909,17121,4,2,6,0,2,Excavator's Utility Belt
11910,28076,4,4,7,0,2,Bejeweled Legguards
11911,28198,4,1,7,0,2,Treetop Leggings
11913,28132,4,3,1,0,2,Clayridge Helm
11915,18750,4,6,14,28,2,Shizzle's Drizzle Blocker
11916,28254,4,2,3,0,2,Shizzle's Muzzle
11917,28255,4,1,9,0,2,Shizzle's Nozzle Wiper
11918,28186,4,3,10,0,2,Grotslab Gloves
11919,28136,4,4,8,0,2,Cragplate Greaves
11920,28679,2,0,21,32,3,Wraith Scythe
11921,25625,2,5,17,26,3,Impervious Giant
11922,25609,2,15,21,32,3,Blood-etched Blade
11923,21956,2,4,21,32,3,The Hammer of Grace
11924,28814,4,1,20,0,3,Robes of the Royal Crown
11925,28762,4,2,1,0,3,Ghostshroud
11926,28712,4,3,5,0,3,Deathdealer Breastplate
11927,21961,4,4,7,0,3,Legplates of the Eternal Guardian
11928,21962,4,0,23,0,3,Thaurissan's Royal Scepter
11929,28736,4,1,7,0,3,Haunting Specter Leggings
11930,21965,4,1,16,0,3,The Emperor's New Cape
11931,28719,2,1,17,26,3,Dreadforge Retaliator
11932,21968,2,10,17,30,3,Guiding Stave of Wisdom
11935,28795,4,0,23,0,3,Magmus Stone
11936,28242,4,1,6,0,2,Relic Hunter Belt
11962,17229,4,1,9,0,3,Manacle Cuffs
11963,28232,4,2,3,0,2,Penance Spaulders
11964,28203,2,4,21,32,2,Swiftstrike Cudgel
12000,28207,2,1,17,26,2,Limb Cleaver
12018,28135,4,3,1,0,2,Conservator Helm
12021,23483,4,4,8,0,2,Shieldplate Sabatons
12041,28429,4,2,7,0,2,Windshear Leggings
12049,28244,4,3,5,0,2,Splintsteel Armor
12050,4272,4,1,8,0,2,Hazecover Boots
12051,28090,4,3,10,0,2,Brazen Gauntlets
12061,28086,2,7,13,32,2,Blade of Reckoning
12062,25611,2,15,13,32,2,Skilled Fighting Blade
12064,22036,4,1,1,0,1,Gamemaster Hood
12066,28251,4,1,16,0,2,Shaleskin Cape
12082,28176,4,2,3,0,2,Wyrmhide Spaulders
12083,28190,4,1,6,0,2,Valconian Sash
12104,28095,4,2,5,0,2,Brindlethorn Tunic
12106,28089,4,4,5,0,2,Boulderskin Breastplate
12107,28182,4,1,7,0,2,Whispersilk Leggings
12108,28070,4,3,5,0,2,Basaltscale Armor
12109,21771,4,1,3,0,2,Azure Moon Amice
12110,28240,4,1,16,0,2,Raincaster Drape
12111,28202,4,4,10,0,2,Lavaplate Gauntlets
12112,28139,4,3,9,0,2,Crypt Demon Bracers
12113,28210,4,1,16,0,2,Sunborne Cape
12114,28222,4,2,10,0,2,Nightfall Gloves
12115,28224,4,4,6,0,2,Stalwart Clutch
12185,35174,4,1,1,0,2,Bloodsail Admiral's Hat
12225,20618,2,20,17,26,1,Blump Family Fishing Pole
12243,5290,2,6,17,26,3,Smoldering Claw
12247,22247,2,15,13,32,2,Broad Bladed Knife
12248,22248,2,15,13,32,2,Daring Dirk
12249,22249,2,1,17,26,2,Merciless Axe
12250,22250,2,1,17,26,2,Midnight Axe
12251,22252,2,10,17,30,2,Big Stick
12252,28699,2,10,17,30,2,Staff of Protection
12253,28690,4,1,16,0,2,Brilliant Red Cloak
12254,23079,4,1,16,0,2,Well Oiled Cloak
12255,4765,4,1,7,0,2,Pale Leggings
12256,16764,4,1,7,0,2,Cindercloth Leggings
